{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 219421, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.166:42222'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050554459298037}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 45, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/home/frank/Archives.lock'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050554459298037}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 218733, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.166:43610'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050558599294854}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 45, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/home/frank/Archives.lock'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050558599294854}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 45, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/home/frank/Archives.lock'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050558599294854}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 218824, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.166:46876'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050566059290408}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 45, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/home/frank/Archives.lock'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050566059290408}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 45, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/home/frank/Archives.lock'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050566059290408}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 2, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/usr/bin/vmstat'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050578659292862}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 1, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_mem.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050578729296873}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 1, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_mem.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050578729296873}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050578729296873}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 2, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/usr/bin/vmstat'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050579759290250}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050579789296151}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050579789296151}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050579789296151}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050579789296151}
{'loss': 8.53182601928711, 'srcnode': 198241, 'dstnode': 16, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/usr/bin/top'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050580809290491}
{'loss': 8.53182601928711, 'srcnode': 198242, 'dstnode': 17, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': '/usr/bin/head'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050580809290491}
{'loss': 8.53182601928711, 'srcnode': 198242, 'dstnode': 15, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': 'top_procs.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050580859296398}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050580869300825}
{'loss': 8.53182601928711, 'srcnode': 198243, 'dstnode': 27, 'srcmsg': "{'subject': 'date'}", 'dstmsg': "{'file': '/bin/date'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050581889295705}
{'loss': 8.53182601928711, 'srcnode': 198243, 'dstnode': 28, 'srcmsg': "{'subject': 'date'}", 'dstmsg': "{'file': '/data/gather_stats_uma.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050581899292622}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 29, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/usr/local/sbin/lsof'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050581909302119}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 198373, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_SENDTO', 'time': 1523050582119294092}
{'loss': 8.53182601928711, 'srcnode': 198373, 'dstnode': 198244, 'srcmsg': "{'netflow': '128.55.12.10:53'}", 'dstmsg': "{'subject': 'lsof'}", 'edge_type': 'EVENT_RECVFROM', 'time': 1523050582119294092}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 28, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/data/gather_stats_uma.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050582159292621}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050582159292621}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_SENDTO', 'time': 1523050588319291531}
{'loss': 8.53182601928711, 'srcnode': 198373, 'dstnode': 198295, 'srcmsg': "{'netflow': '128.55.12.10:53'}", 'dstmsg': "{'subject': 'smtpd'}", 'edge_type': 'EVENT_RECVFROM', 'time': 1523050588319291531}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 45, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/home/frank/Archives.lock'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588329292758}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 219424, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.110:51227'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588329292758}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 219424, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.110:51227'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588329292758}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 219424, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.110:51227'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588359291960}
{'loss': 8.53182601928711, 'srcnode': 198294, 'dstnode': 50576, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/cleanup'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050588419291113}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 45, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/home/frank/Archives.lock'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588539297150}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 219424, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.110:51227'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588539297150}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 219424, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.110:51227'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588609294321}
{'loss': 8.53182601928711, 'srcnode': 198294, 'dstnode': 135248, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/var/spool/postfix/active/84EB029D12'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588609294321}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 45, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/home/frank/Archives.lock'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588609294321}
{'loss': 8.53182601928711, 'srcnode': 198294, 'dstnode': 135248, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/var/spool/postfix/active/84EB029D12'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588609294321}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 219424, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.110:51227'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588629342076}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 219424, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.110:51227'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588629342076}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 45, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/home/frank/Archives.lock'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588629342076}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 45, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/home/frank/Archives.lock'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588629342076}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 135249, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/tmp/tmp.lvGJh5'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588659305997}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 89588, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/home/frank/Sent'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588669304085}
{'loss': 8.53182601928711, 'srcnode': 198298, 'dstnode': 50580, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/local'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1523050588669304085}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 89588, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/home/frank/Sent'}", 'edge_type': 'EVENT_WRITE', 'time': 1523050588679299532}
